OBV3DaySlope,OBV4DaySlope,OBV5DaySlope,AD3DaySlope,AD4DaySlope,AD5DaySlope,SlowSto1DaySlope,VIXClose,VIX1DaySlope,VIX1DayPercentSlope,BuySell
-24625000,-629436000,-1159119000,868026412.3,141222440,-292308931,-1.711286589,14.64,-0.5,-3.302509908,1
-14040000,557593000,-39687000,1398780422,1257188326,642931706.8,3.781192013,14.53,-0.11,-0.75136612,1
2898820000,1155692000,1146870000,2100534549,1642972588,1467180469,13.54644493,13.46,-1.07,-7.364074329,1
-89810000,404128000,891972000,522588806.6,794666380.2,479573364.4,9.15058624,12.71,-0.78,-5.782060786,1
-265460000,991290000,336688000,-1589448260,-76840674.48,-448291854.2,-21.18540722,16.67,1.96,13.3242692,1
10865000,458483000,1055002000,11870045.52,-337306377.5,253718052,29.79368877,14.73,-1.94,-11.63767247,1
-190000,-1326142000,-2182968000,443304241.9,-495701243.3,-1295813023,26.88493083,15.53,-3.359999,-17.78718464,1
-80680000,441763000,946203000,-199384208,-202754113.9,164972055.9,15.32460843,16.639999,-0.930001,-5.293118953,1
397545000,1121971000,2093818000,425019479.8,444370600.5,1223023886,31.1326661,22.940001,-2.219999,-8.823525437,1
1109185000,-907971000,-1869064000,710565789.2,-1066517199,-1809557275,20.40408625,30.83,0.16,0.521682426,1
-127010000,-1105869000,-572187000,-95974109.53,-993634590.9,-467778343,16.9455029,23.809999,-2.49,-9.467680968,1
89805000,-1187013000,-713056000,1478932793,243976138.2,234679395.5,10.74903826,25.27,-2.109999,-7.706351633,1
-344570000,-1583802000,-787274000,-645954958,-307176987.6,-6489579.92,3.95610268,21.639999,-1.32,-5.74912917,1
3390475000,1133177000,-185560000,2965595263,833468275.8,566179178.1,9.203230184,20.41,-1.229999,-5.683914311,1
-347090000,1164207000,401431000,3376140340,3177119164,1685193205,-4.798815522,20.799999,0.389999,1.910823126,1
-4093630000,-1863772000,-350680000,2274696888,2667968399,2771344928,-1.081858033,21.17,0.370001,1.778851047,1
307125000,297444000,-579227000,164142635.2,225752659.3,-533571226.4,12.35955658,26.280001,-2.629999,-9.097194742,1
77330000,-1330820000,-619252000,-624159920.7,-1716259562,-935691660.7,6.191159072,22.639999,-1.880001,-7.667214519,1
161195000,-601623000,-1314072000,742911772.7,-358694438.2,-1175249360,-1.350047416,21.68,-0.959999,-4.240278456,1
-1651505000,-3446824000,-4177149000,3283298437,1715166085,114198045.4,12.51344485,29.02,-1.99,-6.417284747,1
-87675000,947294000,163205000,1437684847,1316874889,350191466.3,3.42655966,27.6,-0.41,-1.463762942,1
-62000000,754290000,43980000,194360096.2,675918621.9,156864382.4,5.237204067,24.059999,-1.060002,-4.219753017,1
-5418395000,-2244407000,-2043584000,-296629213,645378993,-114889033,-0.24949811,32.240002,1.080002,3.465988447,1
-173690000,-2218649000,-1169239000,3479670433,1585082559,1585850772,38.93843385,25.790001,-6.450001,-20.00620533,1
251005000,-1429474000,-2290809000,-919069732.5,-2043019598,-2192964493,5.598311428,25.610001,-0.099998,-0.388945951,1
8105000,-1468776000,-733167000,-60866603.18,-1212500947,-1038932275,4.651422542,22.780001,-1.039999,-4.366074727,1
-312505000,-2554325000,-3840264000,2798110764,317059366.4,-396332724.1,14.08302553,25.1,-3.440001,-12.05326167,1
-9137615000,-8779368000,-8365687000,-2035992557,-3049448152,-4056091640,12.6416943,69.949997,6.029999,9.433665815,1
769450000,-2059150000,-775060000,1025900491,309565388.1,884899637.4,21.10300395,66.959999,-13.099999,-16.36272711,1
201080000,-2753306000,-1457628000,599042592.2,-2371094945,-1618778064,12.80914548,72.669998,-8.190003,-10.12862095,1
59045000,252484000,1399327000,-225223968.8,89459930.34,1293156724,12.88513397,62.98,-5.530002,-8.071817017,1
-1252710000,-2617778000,-1026174000,-946868855.8,-909299368,-1480359051,1.872509733,44.209999,-0.810001,-1.799202577,1
1713300000,-32956000,-1349586000,1164781523,-57064045,-328619323.4,1.744892557,43.380001,-0.829998,-1.877398821,1
-721690000,218956000,-447100000,1501623302,1321741932,454858083.3,-1.268342199,43.900002,0.520001,1.19871136,1
152185000,322983000,601856000,2535496146,2099723312,1780435728,7.962787645,41.630001,-2.270001,-5.170844867,1
-5835000,1352465000,78586000,2130145067,3146499504,1487766026,3.188830084,47.27,-0.020001,-0.042294353,1
-5511925000,-5362331000,-3020110000,-779068806.3,-2250735896,-1146037203,-0.315301353,45.52,0.68,1.516503122,1
106520000,-2108589000,-3143305000,2920710245,826944095.3,-689504931.6,9.365825241,43.060001,-2.459999,-5.404215729,1
670505000,1874120000,238569000,1856854927,683576984.2,-731980631.4,20.66431377,44.369999,-5.310001,-10.68840781,1
7953070000,3450479000,3326231000,3694119850,1606918866,908045591.2,0.833850828,43.610001,-0.759998,-1.712864587,1
7307220000,7698612000,4781704000,2682612537,4072057492,2554610956,13.91955466,41.18,-2.430001,-5.572118652,1
7056860000,7153122000,7465416000,5945182374,3857613872,4392243397,2.752640265,42.360001,1.180001,2.865471102,1
-5587580000,-6416050000,-6621788000,-1766262568,-3173720330,-3454250203,-0.884555156,32.630001,1.280001,4.082937799,1
20090000,1142289000,107207000,-359385325.2,815866530,376207000.6,5.087372092,31.67,-0.690001,-2.132265076,1
293680000,1089151000,-113941000,2591482259,1491577476,1169681075,25.22148177,26.309999,-2.710001,-9.338390765,1
4324235000,1870861000,1875448000,4324235000,3249542355,2296919135,5.511495211,25.02,-1.289999,-4.903075063,1
4693930000,4581093000,2859891000,4414374664,4413359799,3667189769,30.88249262,25.889999,0.869999,3.477214229,1
5068735000,4809833000,4695974000,3833772759,4012944588,4146078036,9.273960999,25.42,-0.469999,-1.815368938,1
-121370000,1988691000,2842771000,2992290268,3498072579,3729420525,-0.414204478,24.34,-1.08,-4.248623131,1
-144115000,868985000,1945574000,3701246261,3416771048,3612465662,12.36912132,24.4,0.06,0.246507806,1
5081225000,1991636000,1955119000,4079671334,3787402922,3569033893,3.632117204,23.870001,-0.529999,-2.172127049,1
337600000,2189435000,1093639000,1984214434,2887610562,3090118545,-4.127952724,23.469999,-0.400002,-1.67575192,1
563775000,1467645000,2325520000,2298599756,2526723639,2948151323,3.521072753,23.43,-0.039999,-0.170426083,1
5109975000,2251920000,2291785000,4249617761,3052455483,2953252829,2.363135857,23.09,-0.34,-1.451131029,1
-609225000,-3008516000,-3887583000,1252789132,-1277931649,-1395219930,4.761790732,27.1,-1.8,-6.228373702,1
-634965000,-2676738000,-3749517000,1573687286,-745444698.4,-756171158.2,15.00393339,26.84,-1.84,-6.415620642,1
-154890000,934336000,-354756000,-2113599380,-231074450.5,-1073283295,6.978556986,29.780001,-0.91,-2.965135127,1
5845070000,2173580000,2123574000,2895324721,240520045.9,710830190.2,3.107762976,28.809999,-0.970002,-3.257226217,1
-644590000,300685000,-579417000,-1314108156,-2541290383,-2693117147,7.119793872,21.68,-0.83,-3.687250111,1
512220000,1830020000,555638000,-1754710452,322181991.1,-476377695.8,13.0061693,26,-0.51,-1.923802339,1
-1289605000,-4906397000,-6007664000,1894618359,1680495828,1121365614,31.71870127,28.84,-12.110001,-29.57265129,1
362595000,-2183373000,-1256698000,178260081.4,-1834724824,-1280678072,6.440636639,33.700001,-2.869999,-7.847960077,1
-419210000,1007979000,-1691000,209549153.5,1343049711,269676904.4,17.40030249,30.57,-3.16,-9.368514675,1
361370000,-2110759000,-3196449000,-893077981.1,250382411.8,-340171394.8,3.369016912,29.65,-0.470001,-1.560428235,1
4811230000,2165312000,-84088000,1911704954,794934999.5,994570934.6,19.80202038,26.84,-2.81,-9.477234401,1
560390000,1275173000,433753000,-1060853305,247463724.4,-104303275.4,-9.483375746,26.049999,-1.16,-4.263138709,1
4217825000,2059175000,2036102000,2431656495,672946021.5,967224265.6,34.57680312,23.889999,-2.16,-8.291746959,1
4050545000,4081646000,2687939000,3909921764,2981820250,1625958683,10.95592219,23.190001,-0.699998,-2.930088026,1
58630000,784790000,1513906000,-1052860610,46454402.89,997868524.8,7.851268637,23.25,-0.549999,-2.310920265,1
3224465000,3240848000,1974479000,377301672.7,300867163.6,-321172368.9,5.997311437,21.99,-0.819999,-3.594910285,1
347400000,-646917000,-1514453000,-115173257.4,-620973163.3,-543595823.9,-7.840928394,23.530001,1.030001,4.577782222,1
232365000,1068681000,165376000,1003603459,797224857.1,155892215,15.50438424,21.76,-1.770001,-7.522315872,1
-65995000,1647185000,2295962000,3115177077,1086963540,880762567.4,-4.656119787,20.709999,0.49,2.423343344,1
-26105000,811874000,1661371000,1831657272,2299537907,1219275273,0.054731673,20.879999,0.17,0.820859528,1
372790000,-648681000,117497000,577949347.7,1381663765,1843582024,-0.495303405,21.200001,0.320002,1.532576702,1
295650000,1108640000,182376000,-116646158.4,109702381.1,801594314.9,0.936171352,21.83,0.629999,2.971693256,1
-2643635000,-732288000,-1030175000,1013635509,1535591455,911074161.2,-5.933628765,21.530001,-0.689998,-3.10530167,1
-3979075000,-3238936000,-1766271000,1198139027,819377528.5,1232100819,-15.98137533,23.540001,2.01,9.335810063,1
131705000,-1451482000,-1800587000,1869598425,1869074054,1392921379,33.72528519,21.360001,-2.18,-9.260832232,1
4759455000,2025074000,338493000,4307415337,2929937304,2576141430,20.00320285,19.389999,-1.970002,-9.222855373,1
4353290000,4473487000,2745889000,3867460554,3958230352,3156306659,4.441419445,18.01,-1.379999,-7.117065865,1
164740000,897815000,1737115000,307397346.9,-383921791.8,-1284890210,10.07511901,17.389999,-0.550002,-3.065785782,1
4684645000,1962267000,1851808000,2820451474,1082314691,363129483.7,1.386163665,16.110001,-1.279998,-7.360540964,1
4090305000,4338476000,2638947000,1334627695,2159261513,1220900312,-0.216092746,16.41,0.299999,1.86219107,1
-1885245000,-663905000,208834000,-35019952.46,-405677993.9,-277443849.3,-0.267846054,17.75,0.23,1.312785388,1
1243450000,-25123000,169063000,1455456949,729939728.7,227847807.3,1.367748266,17.610001,-0.139999,-0.788726761,1
-4499780000,-4649409000,-2796469000,1986440485,1169489315,1558984769,-1.66397192,17.540001,0.400002,2.333734092,1
7150000,-1888288000,-2858538000,1808054563,1775386610,1301103789,4.497459372,16.889999,-0.650002,-3.705826471,1
-725735000,295453000,1386796000,-883125887.4,-406092953.7,-40710172.97,10.77077827,19.530001,-0.51,-2.544910053,1
4665830000,1530625000,1459297000,3923128228,1154607048,793384692.2,18.47781138,17.629999,-1.900002,-9.728632374,1
136365000,1221343000,2027502000,818278605.5,1662537689,2168276324,3.258964137,16.690001,-0.609998,-3.526000204,1
-5517200000,-5045571000,-3194051000,-136007636.7,615792416.6,1018867519,-16.77475102,29.4,5.08,20.88815789,1
-849025000,-2653135000,-3293404000,-650962169.7,121007509.1,536535829.4,17.72256815,26.370001,-3.029999,-10.30611905,1
4410225000,1309730000,-612595000,-392889551.6,-959115557.8,-341751309.3,5.777726743,24.440001,-1.93,-7.318922741,1
4454615000,4381804000,2324281000,396101356.2,491887428.5,-180522235.7,20.17476824,20.610001,-3.83,-15.67103046,1
323590000,2022177000,2784449000,408237129.4,-165797796.9,85359302.36,-4.85159966,20.209999,-0.400002,-1.940815044,1
132900000,989204000,1899724000,15111299.52,739115093.8,246132488.2,3.967610068,19.17,-1.039999,-5.145962649,1
4033045000,1731097000,1769234000,2818010471,1208722506,1293521300,12.75521799,18,-1.17,-6.103286385,1
4223740000,4109323000,2549265000,1185540423,1766076904,1043862783,4.356997987,17.91,-0.09,-0.5,1
504285000,1992067000,2659680000,-2012178657,-334145477.6,559440810.1,-3.799317947,19.440001,1.530001,8.542719151,1
0,1584163000,2354335000,895287543.8,1460458926,1172472492,-16.08235057,16.959999,1.639999,10.70495431,1
-168720000,743516000,1551786000,2160086047,1732212223,1830018251,8.273407013,15.83,-1.129999,-6.662730346,1
4061290000,1558282000,1590772000,3306078529,2516676258,2112563639,19.6217313,15.07,-0.76,-4.801010739,1
722555000,2063141000,2695890000,1969667727,2362704988,2731793930,-2.355941902,15.77,1.08,7.351940095,1
882965000,1391738000,2062401000,1509444885,1983182407,2240702354,2.357959766,15.62,-0.15,-0.951173114,1
-4324395000,-4208508000,-2532399000,273761999.3,-517067744.5,62139794.27,-13.37663111,21.1,1.809999,9.383094381,1
-93135000,-1917450000,-2642507000,-790273894.9,316872032.3,-224717807.9,12.2103916,20.559999,-0.540001,-2.559246445,1
3580285000,1396476000,-316271000,2588574670,768310853.4,986879888.8,16.64218366,19.17,-1.389999,-6.760695854,1
4014520000,3820583000,2284611000,3352558656,2839919740,1542628839,10.59484121,17.27,-1.9,-9.91131977,1
-666510000,-191715000,-581443000,-1183800393,-457717248.1,-741610657.1,20.34989292,39,-3.990002,-9.281232413,1
134350000,-1406589000,-555791000,-4458285714,-3796414352,-3088588027,0.113719725,42.439999,-0.61,-1.41695706,1
5224715000,2128187000,436282000,396687232.7,-1592999982,-2106847651,15.11337527,36.27,-6.169999,-14.53816952,1
-356550000,805821000,1879765000,-228343759.1,869273567.6,1917576319,6.876140683,35.59,-4.169998,-10.48792306,1
291090000,-1623534000,-793544000,968618041.2,-746069876.6,-51585484.8,3.275499583,38.59,0.07,0.18172378,1
4924960000,2095920000,217894000,4002510212,1968507729,492085887.8,4.318413055,36.91,-1.68,-4.353459445,1
4834055000,4919135000,3035050000,2237429397,3157128904,2082921018,6.440993038,34.599998,-2.310002,-6.258471959,1
-977835000,-2478772000,-1226057000,-1020297966,-2488055312,-2136924277,31.30256433,40.82,-4.630001,-10.18702068,1
3112645000,537952000,-967935000,2857797671,394094756.3,-1055874382,12.87680236,37.810001,-3.009999,-7.373833905,1
-566790000,631387000,1246869000,803431821.8,1670060171,1944087809,25.28541036,33.02,-3.180001,-8.784532907,1
1128275000,-629137000,-1637134000,642925428.6,-920108762.2,-1171515324,15.54913159,32.130001,-2.34,-6.788511552,1
3956700000,2266835000,715707000,617751300.2,166871827.1,-716466433,-9.128886564,30.639999,-1.490002,-4.6374166,1
842990000,2183476000,1155220000,-2506325577,-2264786040,-2374695076,-10.67914776,24.92,0.629999,2.593655719,1
197885000,1356489000,2078980000,523008291.3,-654534806.2,-1110772039,26.82841269,23.219999,-1.700001,-6.821833868,1
3507305000,1411996000,1779695000,3080961180,1417722801,334455899.6,1.80591194,21.43,-1.789999,-7.708867688,1
-35925000,382624000,836575000,14714940.16,-272083889.9,164690418,11.25410321,22.65,-0.87,-3.698979592,1
835930000,957812000,320630000,-273691425.3,250046805.5,-110591843.2,10.77841988,22.969999,-0.430001,-1.837611111,1
3768145000,1973703000,1675700000,2127494026,786492722.2,782256826.8,0.190528798,22.219999,-0.75,-3.265128571,1
-142615000,843533000,1590572000,1195873129,1741577600,2027611746,2.294294137,21.07,0.440001,2.132821238,1
159060000,932166000,1693978000,-303612386.3,859480622.7,1464092519,-0.868924258,22.200001,1.290001,6.169301769,1
-3833195000,-4057276000,-2408455000,1305353342,128414731.8,558138512.1,-2.532377275,19.4,0.869999,4.695083395,1
-3947280000,-3936483000,-4051441000,622084239.8,718877191.4,129743501.3,-0.457647681,19.440001,0.040001,0.206190722,1
134405000,-1440615000,-2268972000,177469221.3,668483738.7,717545873.4,8.909179358,18.549999,-0.890002,-4.578199353,1
4312640000,1767355000,173025000,735928583.8,288299332.5,578698973.7,1.10608182,17.98,-0.569999,-3.072771055,1
-305340000,-1631154000,-2226784000,-407556309,-551275510.1,-606615425.2,9.22756554,19.07,-1.800001,-8.624824695,1
3561720000,1237752000,-160488000,2248617653,665990713,212328904.9,13.21920966,17.950001,-1.119999,-5.873093865,1
3591265000,3583179000,2026714000,1361096910,1705027770,831139771,4.937245572,17.110001,-0.84,-4.679665477,1
3360670000,3443267000,3487209000,803607643.9,1215184936,1493109501,-0.776784898,15.64,-1.470001,-8.591472321,1
-18880000,773182000,-59046000,1906755.71,-866654088.7,-1153995148,6.108113498,18.1,-0.869999,-4.586183689,1
3807765000,1549911000,1555022000,2178416005,1180040837,208288913.6,22.73221063,16.82,-1.28,-7.071823204,1
-362860000,-2068247000,-2851759000,285456430.7,-1534929847,-2447096374,15.92792563,22.01,-3.09,-12.31075697,1
-4613485000,-4284140000,-2673115000,-2000713874,-1951605047,-1078693465,-14.30535682,26.66,2.600001,10.80632214,1
-328695000,-2031438000,-2672557000,-1324535590,-1106515352,-1371842308,7.127399144,26.120001,-0.539999,-2.025502626,1
3707595000,1224948000,-428095000,2062643571,84044698.12,-240135239.3,4.926603963,24.68,-1.440001,-5.513020463,1
3835795000,3845388000,2144359000,3299773344,2751212811,1202623816,19.94212799,22.16,-2.52,-10.21069692,1
-44440000,1204601000,394595000,-476979379.5,322479661.5,-347813257.7,6.756283573,19.719999,-0.66,-3.238469246,1
3349925000,1300703000,1685016000,1697137391,465720763.5,684460076.6,9.383509257,19.450001,-0.269998,-1.369158284,1
-341230000,1147835000,515717000,2475899765,2091341381,1138995632,2.172786858,19.709999,0.259998,1.336750574,1
310555000,775469000,1395946000,3738503765,3150763125,2669436416,39.10420944,17.08,-2.629999,-13.34347607,1
-220755000,-1525784000,-2175753000,1801815471,1552756509,783939206.1,20.375687,16.74,-1.59,-8.674304419,1
355065000,-1326265000,-2140714000,1707472943,816084532.9,508792178.8,19.47206347,17.530001,-1.809999,-9.358836608,1
-221285000,-1884421000,-2604478000,1483918949,11985911.57,-1020432945,27.7932134,15.64,-1.93,-10.9846329,1
-131030000,-543877000,-3427000,618642186.6,-77912477.44,-169582003.9,-1.61944769,17.98,0.510001,2.919296103,1
-3294710000,-1415382000,-1262496000,-209588302.3,44138403.9,-228730111.2,-1.481188608,17.74,-0.24,-1.334816463,1
142980000,878707000,1640685000,-1532024684,-119691521.2,977287415.6,4.091418265,16.41,0.129999,0.798519607,1
-207525000,-1603023000,-2163302000,120480386.1,-1226505913,-1181111215,9.278068412,14.84,-1.969999,-11.7192095,1
-2075000,592931000,-119730000,-1189227958,-153078294.3,-268880991.9,3.03992172,16.32,0.59,3.75079466,1
174530000,893005000,213087000,625918630.8,-886989369.9,-1448691679,14.80442111,15.27,-0.869999,-5.390328711,1
58520000,-1590628000,-2293442000,1243137567,-282972089.4,-973560395.8,8.657800911,16.41,-1.58,-8.782657032,1
3710355000,1452143000,-111830000,3244681610,2069778862,776825326.2,21.16606314,15.24,-1.17,-7.129798903,1
503105000,-945192000,-252613000,125153055.9,-818451904.5,-638312156,1.847998,16.459999,-0.660002,-3.855151644,1
3741810000,1696165000,332947000,2196254142,1158670207,185094516.6,3.86169744,16.58,0.120001,0.729046217,1
-2628430000,-2545585000,-2269691000,-306807388.9,-354421738.8,-360854115.3,-14.97364396,22.719999,3.25,16.69234806,1
388825000,-858427000,-1393198000,452136053.7,522583723.9,214377119.7,22.70413908,18.02,-4.699999,-20.68661623,1
3703465000,1814508000,507779000,3640741552,1839485617,1424000876,20.83254372,14.68,-3.34,-18.53496115,1
186435000,1493420000,970797000,1664762999,2343247056,1574907932,-4.986661244,14.56,-0.12,-0.817438692,1
36395000,-1329814000,-652235000,174071564.4,200960804,626037736.7,3.10618596,13.81,0.19,1.395007342,1
3878115000,1613828000,177211000,2014553674,1297659626,941056432.1,5.414525201,13.49,-0.32,-2.317161477,1
66170000,-1262794000,-459660000,2103830018,2164055600,2533595549,0.744414314,13.55,0.03,0.221893491,1
3259715000,1368461000,48388000,2233571104,2102766086,2143271118,-0.516986953,13.42,-0.13,-0.959409594,1
-17885000,613960000,-237383000,-600827092.1,257981138.7,121558098.9,6.843309502,16.870001,-2.119999,-11.16376514,1
3763565000,1452352000,1383503000,2604155686,640117993.4,799008452.1,11.32460615,14.73,-2.140001,-12.68524525,1
-108355000,609310000,1426037000,-386601834.7,112310129.6,751509659.7,4.438714104,15.36,-0.15,-0.967117988,1
3555020000,1328877000,1328243000,3179198449,1079391830,923335251,8.827246573,14.01,-1.35,-8.7890625,1
3512560000,3557662000,2072686000,2766865971,2892125411,1587945344,3.230996722,13.48,-0.53,-3.783012134,1
-82370000,-932538000,-253632000,1412075653,227290792.7,214110515.2,-7.557754299,13.92,0.03,0.215982721,1
-314145000,465173000,-284120000,2051211399,1834911672,904109758.6,11.0433326,13.19,-0.73,-5.244252874,1
-160465000,-1760452000,-997419000,884114691.8,-209974917.7,294541852.4,12.14172969,14.97,-2.589999,-14.74942567,1
3274875000,1154672000,-350365000,2612776043,1439582432,525033445.7,6.453624884,14.39,-0.58,-3.874415498,1
48650000,1377534000,1980252000,1055279812,1960340460,1861640966,-8.33279769,13.13,0.47,3.712480253,1
-185465000,609391000,1308400000,852933992.3,1421048686,1902499493,7.102352343,12.59,-0.54,-4.112718964,1
2998535000,1070548000,1181781000,2297609214,1273031924,1511742409,-0.907090283,12.55,-0.04,-0.31771247,1
-486245000,974071000,99550000,340311621,800614027.7,-52581052.36,11.77773075,18.469999,-1.640002,-8.155156233,1
3659755000,1151872000,1579377000,1490024364,864872551.8,996887179.4,12.00628241,17.209999,-1.26,-6.821873677,1
-936250000,-50107000,848811000,-1339342835,-960262740.7,-329713467.3,6.842668738,16.370001,-0.49,-2.906286898,1
-675540000,194370000,-665960000,224811669.7,-277616509.1,-619603173.3,1.048543139,16.200001,-0.24,-1.459853926,1
2300095000,581523000,742442000,1786751130,1008144402,412081371.8,12.99169749,14.89,-1.310001,-8.086425427,1
3074365000,2697848000,1419549000,1631819529,1535235222,1100002706,6.755963247,14.78,-0.11,-0.738750839,1
3334975000,3142686000,2868901000,1399865332,1682190279,1601010491,9.349606494,14.35,-0.43,-2.909336942,1
3083185000,3219824000,3130015000,1007910844,1021540211,1335865216,0.236538248,14.21,-0.14,-0.975609756,1
-217590000,-1181674000,-621622000,-1284695323,-1700579636,-1066013796,-3.327971381,16.49,-0.28,-1.669648181,1
2655780000,906112000,-111178000,51631102.09,-791412340.6,-1233096210,-8.307640807,16.809999,0.319999,1.940563978,1
498655000,784028000,1241099000,-791783480.8,-571230489.8,-361299985.5,8.272558347,16.610001,-0.399999,-2.351552028,1
3521880000,1665999000,1467133000,635621514.4,123459511.6,-34586158.48,16.19212187,15.88,-0.730001,-4.394948561,1
3134630000,3331476000,2157690000,674339420.4,314571263.6,80146678.73,2.433087864,15.77,-0.11,-0.692695214,1
3040495000,3113653000,3251876000,-188679692.6,493065365.8,313644612.8,0.10959601,15.85,0.08,0.507292327,1
3113330000,3067519000,3107283000,1729192357,798109946.9,923676772.6,20.12153566,15.63,-0.22,-1.388012618,1
4305000,-1157887000,-582694000,-1284147636,-1733879190,-1014545919,0.927896152,19.6,-0.74,-3.638151426,1
3470070000,1369057000,139345000,2112738802,324519178.5,-511524128.7,35.31597818,16.48,-3.12,-15.91836735,1
3153485000,3301673000,1957130000,3106119377,2458854907,1151336457,10.39153291,15.72,-0.76,-4.611650485,1
2762625000,2960732000,3123775000,2593738244,2849926822,2503814694,6.778067244,16.07,0.35,2.226463104,1
-373580000,917311000,1664487000,-41894497.02,1063598701,1744437601,-11.79798256,18.66,2.59,16.11698818,1
79220000,488932000,1062022000,496373143.6,756952533.6,1227665656,22.93190428,14.71,-3.95,-21.16827438,1
3469885000,1432227000,1254366000,3380244997,1643156282,1434614829,7.842736234,13.48,-1.23,-8.361658736,1
3559240000,3526757000,2149361000,3195438680,3276126811,2152773729,-0.404418813,13.04,-0.44,-3.264094955,1
-153015000,490501000,-182232000,-42303565.43,-108881528.4,96157396,18.22132893,12.9,-1.01,-7.260963336,1
53225000,470050000,1226839000,1886024227,1514719070,1893674150,5.84856699,12.52,-0.3,-2.340093604,1
74410000,-1253453000,-1962783000,-125285339.7,-569339708.1,-1109431917,15.35945992,16.030001,0.270001,1.713204315,1
528870000,953286000,235298000,1814547184,1248321323,688081434.7,40.29695271,13.8,-2.409999,-14.86736057,1
800245000,1428757000,614702000,1777297468,2594576390,2116653974,-1.13701466,13.79,-0.36,-2.544169611,1
-328815000,-1887800000,-1112535000,-1058713953,-1115252482,-494894619.5,11.97152738,19.110001,-2.33,-10.86753681,1
42060000,-985735000,-1806085000,2137844124,219083092.3,-244541609,-1.827090409,19.950001,0.84,4.395604166,1
-79440000,774430000,-154890000,2865180035,2575071856,1150155258,19.29689519,17.23,-2.720001,-13.63408954,1
3800700000,1467674000,1521216000,3513122225,3107651981,2833422546,20.89088053,15.29,-1.94,-11.25943122,1
3544075000,3651667000,2145994000,3330048478,3419982907,3180715850,2.497297155,15.26,-0.03,-0.196206671,1
3505770000,3567475000,3631403000,2858766260,3067188967,3214765090,17.63199411,14.51,-0.75,-4.914809961,1
186500000,1475486000,2193384000,614715912.4,1586682676,2149659008,-0.433926973,14.3,-0.21,-1.447277739,1
-18435000,766115000,1432234000,950251202.8,1190500532,1646550168,9.360567925,14.14,-0.16,-1.118881119,1
-128295000,583199000,1231808000,-376908828,-54158670.88,409887410.8,9.768009758,14.79,-0.71,-4.580645161,1
305325000,864301000,70922000,-1516531927,-524481332.3,-827805930.2,3.731141716,14.23,-0.45,-3.065395095,1
-388955000,-1650971000,-933068000,-71940982.26,-1075751454,-924166587.5,5.874673255,14.41,-0.21,-1.436388509,1
3114910000,1044469000,-274683000,926388407.4,564781118.9,-316666562.6,10.07872534,13.88,-0.53,-3.678001388,1
-315960000,-1691556000,-966634000,-681284580.9,-1743034763,-961549801.5,17.99329002,16.110001,-0.92,-5.402231039,1
3423990000,1242510000,-194044000,2678128403,818087400.6,-389536714.7,14.9179793,15.61,-0.500001,-3.103668336,1
-189495000,-1315579000,-694544000,880528997.6,-28365322.14,-522304977.3,7.983150313,12.44,-0.73,-5.542900532,1
2918950000,1002943000,-145259000,2639407712,1516847611,698811859.8,8.222259593,12.42,-0.02,-0.160771704,1
-171725000,1115485000,439302000,490420656.7,1417248352,1076261404,-13.95056573,12.96,0.54,4.347826087,1
-115280000,429337000,1087123000,589048034.4,912161621.5,1389466430,17.31017286,11.91,-1.05,-8.101851852,1
2768470000,1036486000,1015642000,1661447468,850197681.1,978556856.9,5.079100334,12.03,0.12,1.007556675,1
2578040000,2655946000,1538798000,1389033030,1665808932,1123521919,9.156170821,11.36,-0.67,-5.569409809,1
2653650000,2659758000,2684456000,2328470139,1839368056,1873773649,1.489830457,11.51,0.15,1.320422535,1
-32715000,990357000,1548860000,893364044.4,1392846300,1378652858,-4.297403663,11.68,0.17,1.476976542,1
-221125000,-1249909000,-1746156000,219954708.4,-168388742.3,315936677.2,5.765242339,12.18,-0.38,-3.025477707,1
2762180000,1004987000,-89573000,1490967190,630194876.4,234552520,1.543733573,12.65,0.47,3.858784893,1
2948695000,2841299000,1643464000,1487570349,1587093910,981203461.1,4.011776665,12.06,-0.59,-4.664031621,1
8505000,-1119156000,-253609000,-38703060.45,154291372.3,648700387.1,8.811633659,11.59,-0.54,-4.451772465,1
154315000,-592252000,-8531000,-853047095.8,-933720919.3,-370934310.9,-5.465342533,16.66,0.289999,1.771527076,1
-164120000,640221000,-19459000,379571941.4,105296690,-267933787.6,25.4243431,15.77,-0.89,-5.342136855,1
2843585000,1027223000,1166336000,807945275.2,171299770.8,57873660.05,6.154114838,14.23,-1.54,-9.765377299,1
86595000,1201130000,537707000,-595667128.7,345399337,75150980.13,-3.660136835,14.13,-0.1,-0.702740689,1
53160000,606193000,1176017000,949828815.6,232731414.5,583976210.6,14.97514501,12.9,-1.23,-8.704883227,1
2663740000,1086536000,1110766000,2288484873,1542822284,867092860.7,9.768022593,12.42,-0.48,-3.720930233,1
-206960000,952176000,471228000,1595241641,1815007888,1475725157,-0.13854638,13.15,0.73,5.877616747,1
-192610000,364934000,947060000,1577862760,1780994005,1865587381,19.25866955,12.32,-0.83,-6.311787072,1
-2991550000,-1233080000,-52284000,-161054006.1,640557744.6,1172582450,-1.3253443,14.12,0.81,6.085649887,1
191890000,-1124490000,-574530000,1545884521,664947735.2,924021655.2,13.9580533,12.73,-1.39,-9.844192635,1
-508825000,529228000,-239523000,2611703315,1100271248,-265060328.4,0.135961749,25.200001,-0.069999,-0.277004353,1
